"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.45373547889451e-07,0.420428989515077,0.666,0.546,0.000524363271839756,"7","FPR2"
6.85099461911537e-07,0.309668097652642,0.837,0.817,0.00146405755010496,"7","CMKLR1"
9.24527189382476e-07,0.506821635169484,0.732,0.704,0.00197571460371035,"7","HSPA1A"
5.72250122085423e-06,0.42442612396471,0.619,0.552,0.0122289851089655,"7","SOX4"
4.85562829296892e-05,0.272296968440809,0.5,0.46,0.103764776620746,"7","CCT6A"
8.23921855011839e-05,0.678191338938205,0.469,0.531,0.17607210041603,"7","LYL1"
0.000136042216734624,0.352663471231845,0.586,0.532,0.29072221716189,"7","C2"
0.000695867907538459,1.12557431292263,0.528,0.588,1,"7","FAM26F"
0.000955648272299015,0.268208641902742,0.637,0.57,1,"7","RNF19B"
0.0016594114686095,0.405320556462288,0.327,0.424,1,"7","GUCY1B3"
1.29662020490619e-284,2.48354005595337,0.717,0.33,2.77087737788453e-281,"8","CD79A"
1.15167060651728e-238,2.44620164134369,0.727,0.319,2.46112008612744e-235,"8","BANK1"
2.45988976341014e-202,2.18116643688765,0.793,0.533,5.25678442440748e-199,"8","RALGPS2"
1.27992036876948e-188,0.6480875085481,0.958,0.584,2.73518982806039e-185,"8","EPB41L2"
1.22607317804145e-180,0.254460795661691,0.126,0.648,2.62011838147458e-177,"8","PLD4"
2.5459958920113e-169,0.352830735966245,0.929,0.391,5.44079322122814e-166,"8","LHFPL2"
3.98011517191422e-166,0.294815700691329,0.955,0.681,8.50550612238069e-163,"8","UGCG"
2.28451720946715e-165,0.351600484626725,0.134,0.646,4.88201327663129e-162,"8","LILRA4"
2.36963007104413e-164,1.04197280330316,0.964,0.495,5.06389946182131e-161,"8","METTL7A"
1.54924895469295e-156,0.597095014396461,0.946,0.547,3.31074501617884e-153,"8","ALCAM"
2.39824436130238e-151,1.00615444604875,0.962,0.571,5.12504820010318e-148,"8","CD37"
9.23694163473849e-151,1.01704834681363,0.965,0.597,1.97393442734361e-147,"8","KIAA0040"
5.42730178709744e-149,0.469659682894098,0.956,0.543,1.15981439190272e-145,"8","ST14"
9.5449707463999e-145,1.10067337454664,0.97,0.663,2.03976024850566e-141,"8","KIAA0125"
2.47441943119378e-144,0.556860331661125,0.943,0.426,5.2878343244611e-141,"8","TLR7"
5.11589443913211e-139,0.930188411310424,0.981,0.7,1.09326664164253e-135,"8","FCHSD2"
1.76038310958763e-130,0.32107690245736,0.943,0.434,3.76193870518877e-127,"8","RNASE6"
4.45980677591868e-129,0.257154422653993,0.939,0.432,9.53060708013823e-126,"8","ANTXR2"
9.05075497118523e-121,0.345122191480618,0.955,0.582,1.93414633734228e-117,"8","UNC93B1"
5.14737048635276e-119,0.911430696213289,0.956,0.575,1.09999307293358e-115,"8","TMEM154"
1.39041813748027e-115,0.495377240051868,0.96,0.661,2.97132355979533e-112,"8","IGHV4OR15-8"
1.22671982033764e-114,2.01237518082125,0.627,0.34,2.62150025606154e-111,"8","CD79B"
1.44944634161079e-104,0.84122926040293,0.955,0.537,3.09746683202225e-101,"8","HDAC9"
4.40954838340382e-104,0.277613212081259,0.19,0.665,9.42320489533397e-101,"8","VEGFB"
3.89301841479324e-99,0.533303201926628,0.961,0.65,8.31938035241316e-96,"8","IGKV1D-8"
1.27725164083366e-96,0.440994105898213,0.955,0.537,2.72948675646153e-93,"8","TAGLN2"
9.95842150318548e-96,1.14657919764172,0.975,0.714,2.12811467523074e-92,"8","STX7"
1.27253669948679e-94,1.67146448279607,0.713,0.469,2.71941092680328e-91,"8","P2RX5"
2.35453071053894e-90,0.439511203503007,0.962,0.652,5.03163212842171e-87,"8","IGKV1-12"
4.66366277416706e-89,1.1071238713453,0.954,0.521,9.96624734839501e-86,"8","AL928768.3"
2.02194481502795e-88,0.383361371951821,0.957,0.609,4.32089606971473e-85,"8","MIS18BP1"
1.02630382210951e-87,1.34454265593189,0.971,0.673,2.19321126784803e-84,"8","COBLL1"
1.88380904236432e-87,0.258047582983091,0.108,0.454,4.02569992353254e-84,"8","CLN8"
1.81030843390118e-84,1.05031495472418,0.98,0.707,3.86862912324681e-81,"8","GGA2"
2.03698388229772e-82,1.81018966111218,0.699,0.51,4.35303455647023e-79,"8","CD19"
3.47819722656091e-82,0.465616253025858,0.944,0.556,7.43290747316066e-79,"8","SNN"
1.78805057199395e-81,0.409810932573076,0.958,0.587,3.82106407235108e-78,"8","SLC25A37"
9.48096717351588e-77,0.371541982079873,0.957,0.57,2.02608268498034e-73,"8","WDR11"
7.02974615036194e-74,0.503564371345583,0.73,0.499,1.50225675233235e-70,"8","ERP29"
6.00953459457824e-73,0.289445964231144,0.584,0.719,1.28423754286137e-69,"8","SNX9"
8.28719665161724e-72,2.15210079891205,0.563,0.451,1.7709739244506e-68,"8","PAX5"
1.08057619367627e-69,1.1424834634698,0.613,0.527,2.3091913258862e-66,"8","GAPT"
6.79010475656616e-65,1.11922627048536,0.7,0.426,1.45104538647819e-61,"8","SP140"
4.28926177923085e-63,0.752045636836572,0.601,0.703,9.16615242221632e-60,"8","TSPAN33"
6.20950300305137e-63,1.35686466827685,0.614,0.464,1.32697079175208e-59,"8","ADAM28"
6.64185516422548e-63,0.339286788516349,0.954,0.571,1.41936444859498e-59,"8","SIGLEC10"
2.18097779596304e-61,0.979059025746841,0.202,0.445,4.66074954997302e-58,"8","CD72"
5.92274361310568e-60,0.49349306606394,0.557,0.514,1.26569031012068e-56,"8","CBFA2T3"
8.88670987195048e-60,1.18966184984488,0.972,0.687,1.89908989963582e-56,"8","SMC6"
2.07143558661585e-58,0.494329035606189,0.968,0.66,4.42665784859808e-55,"8","EHD3"
1.795255291205e-57,1.32582356776171,0.973,0.687,3.83646055730508e-54,"8","PPAPDC1B"
5.34802848492858e-51,0.452215046665285,0.963,0.662,1.14287368722924e-47,"8","PARM1"
5.82838838571448e-51,0.896069004983936,0.197,0.353,1.24552659802718e-47,"8","CD1C"
6.35710800371276e-49,1.38585075063433,0.572,0.412,1.35851398039342e-45,"8","BIRC3"
1.2795169316246e-46,1.41150914130613,0.656,0.527,2.73432768288177e-43,"8","STRBP"
1.76668678429954e-46,1.09921038154309,0.575,0.365,3.77540965804813e-43,"8","KIAA0226L"
3.51021827644886e-46,1.13570851685502,0.676,0.523,7.50133645677121e-43,"8","ORAI2"
5.02011012866689e-45,0.291596153945508,0.961,0.653,1.07279753449612e-41,"8","IGKV1-33"
3.33152097564704e-44,0.359005126095528,0.967,0.677,7.11946032495772e-41,"8","EIF1AY"
4.31765770505273e-44,0.369833889198258,0.962,0.575,9.22683451569768e-41,"8","NT5C3A"
1.01883147090081e-40,1.17477007278515,0.968,0.666,2.17724285331503e-37,"8","BLNK"
1.57288834026041e-39,0.727096202212022,0.633,0.548,3.36126238313649e-36,"8","ZNF318"
8.86815460089894e-39,0.70121700257871,0.744,0.705,1.8951246382121e-35,"8","PLEKHA2"
1.74723977706327e-35,0.610577038511346,0.555,0.527,3.73385140358421e-32,"8","LYL1"
2.19554886786416e-35,0.870803703632487,0.63,0.592,4.69188793062572e-32,"8","PDE4B"
1.72518952318236e-34,0.880469178255514,0.642,0.517,3.6867300110407e-31,"8","TCF3"
3.24770694400173e-34,1.13935796099029,0.608,0.477,6.94034973933169e-31,"8","PDLIM1"
7.41778547090009e-34,0.399093839896909,0.968,0.671,1.58518075513135e-30,"8","TIMELESS"
4.10475824910934e-31,0.815989917263162,0.636,0.516,8.77186837834666e-28,"8","KDM4B"
7.90228405947354e-29,0.33329474911888,0.961,0.707,1.6887181035095e-25,"8","GABARAPL2"
3.91708355918519e-27,0.250705276552655,0.973,0.717,8.37080756597875e-24,"8","TLK1"
2.0890773093917e-26,0.412206287870675,0.648,0.673,4.46435821017006e-23,"8","CHD9"
9.06637402018413e-25,0.628074994369399,0.34,0.683,1.93748412811335e-21,"8","IL24"
1.10397465334086e-23,1.75917370803143,0.42,0.448,2.35919383418942e-20,"8","FCRL1"
7.3434187752143e-21,0.79478918047638,0.609,0.708,1.56928859226329e-17,"8","HLA-DQB2"
2.58356235687675e-17,0.49047340266419,0.963,0.654,5.52107275664561e-14,"8","FAM111B"
9.18124599390288e-17,0.617442186101309,0.727,0.668,1.96203226889705e-13,"8","SEC62"
1.03150960698248e-15,0.508593524078678,0.567,0.495,2.20433603012156e-12,"8","MCM5"
3.07348259810948e-15,1.26290016539149,0.632,0.511,6.56803231215997e-12,"8","BCL11A"
1.39085121217986e-14,0.945614365068092,0.295,0.355,2.97224904042837e-11,"8","TSPAN3"
6.01965460917295e-14,0.416335257870585,0.588,0.435,1.28640018998026e-10,"8","MYC"
3.09345714508804e-13,0.671958767624428,0.356,0.287,6.61071791905314e-10,"8","PPM1K"
1.96080337717961e-12,0.865092865632387,0.965,0.654,4.19023681703282e-09,"8","TSPAN13"
1.60320494010979e-11,2.01834646660399,0.477,0.449,3.42604895701461e-08,"8","CD22"
2.7780594136208e-11,0.413427467468954,0.568,0.588,5.93671296690764e-08,"8","SIDT2"
5.68580500634648e-10,0.417330858548112,0.626,0.539,1.21505652985624e-06,"8","IKZF3"
1.05535729268338e-09,1.76454313863171,0.469,0.449,2.25529853446438e-06,"8","FAM129C"
1.11218826108002e-09,0.570693377588506,0.609,0.688,2.376746313928e-06,"8","SETBP1"
1.89259168859456e-09,1.55286337962831,0.255,0.3,4.04446843852658e-06,"8","TCL1A"
1.39379990509208e-08,0.280051493238725,0.382,0.487,2.97855039718178e-05,"8","CNTRL"
2.60716215632284e-08,0.576583839306296,0.627,0.595,5.57150552806191e-05,"8","REL"
5.28114417280822e-08,0.274983825826167,0.537,0.542,0.000112858050972912,"8","RGS1"
1.77835582711766e-07,0.712753515441699,0.561,0.61,0.000380034640255043,"8","SAV1"
1.0840568565388e-06,0.936009081048426,0.532,0.712,0.00231662950242342,"8","FAIM3"
1.38774955562401e-06,0.608187597348306,0.349,0.568,0.00296562080036852,"8","CAMK1D"
4.62592547061837e-05,0.763755228406375,0.391,0.574,0.0988560273071145,"8","CD69"
0.000427200102152601,0.275974406558303,0.567,0.586,0.912926618300107,"8","FAM26F"
0.000797497705531005,0.476001068090887,0.628,0.734,1,"8","SCRN1"
0.000906796547719399,0.808519179827552,0.334,0.542,1,"8","CHD7"
0.0020019302076739,0.671862203487764,0.612,0.53,1,"8","GPR183"
0.00275034152439431,1.36872063056024,0.702,0.714,1,"8","HLA-DOA"
0.0037634434534022,1.42536494718257,0.334,0.5,1,"8","FCRL2"
0.00533454678355895,0.691379413813131,0.576,0.466,1,"8","CYB561A3"
1.33428565293611e-305,0.256512422265889,0.092,0.565,2.85136844032448e-302,"9","DGAT2"
6.32930698859943e-301,0.30721400165469,0.103,0.567,1.3525729034637e-297,"9","FOLR3"
8.02023838459969e-295,0.254105845174017,0.1,0.569,1.71392494278895e-291,"9","MMP25"
2.75491071791162e-261,0.373930140238246,0.103,0.565,5.88724420417714e-258,"9","PDK4"
2.8977206641795e-256,0.318252817292299,0.095,0.573,6.1924290593516e-253,"9","AGPAT9"
2.2135929669385e-229,0.397595224955384,0.089,0.567,4.73044817034757e-226,"9","ABCA1"
1.00485846493848e-228,0.451972723000439,0.15,0.438,2.14738253957353e-225,"9","NLRC4"
4.17272763711561e-221,0.324645055025111,0.13,0.57,8.91711896051607e-218,"9","FPR2"
5.77317212180557e-220,0.27413772554682,0.093,0.575,1.23372688242985e-216,"9","SOX4"
5.37641857061118e-213,0.380192021707781,0.092,0.407,1.14894064853961e-209,"9","TBC1D8"
3.5174811724647e-205,0.379310853777551,0.17,0.452,7.51685726555706e-202,"9","C3AR1"
6.42148302487782e-195,0.34434053165402,0.109,0.573,1.37227092241639e-191,"9","CLEC4D"
3.77097245039508e-190,0.35905132867519,0.142,0.589,8.05856812649429e-187,"9","TLR1"
1.71233142713951e-180,0.430733100441189,0.192,0.722,3.65925225979714e-177,"9","FRAT2"
1.1232102994172e-173,0.336681705262696,0.1,0.575,2.40030040985456e-170,"9","TCN2"
2.25696542835715e-171,0.343183153986342,0.184,0.728,4.82313512039923e-168,"9","HSPA1A"
3.36404308682393e-168,0.390064876143983,0.111,0.579,7.18896007654275e-165,"9","ST14"
2.56536135630838e-167,0.380091366761639,0.152,0.6,5.482177218431e-164,"9","PNPLA6"
2.40745404237967e-163,0.275391029034114,0.165,0.469,5.14472928856536e-160,"9","HIP1"
6.03513707852876e-163,0.263248604568247,0.152,0.445,1.2897087936816e-159,"9","HP"
5.23777080605884e-161,0.34661055986469,0.202,0.747,1.11931162125478e-157,"9","ARHGAP27"
2.44689791948893e-158,0.539963806976449,0.213,0.728,5.22902085394784e-155,"9","MARC1"
2.81780367985163e-150,0.38711796257316,0.138,0.594,6.02164646384294e-147,"9","LINC00963"
3.37597794353811e-146,0.381696804801719,0.133,0.583,7.21446486534094e-143,"9","CDA"
2.58437945868171e-144,0.281293698517016,0.17,0.472,5.52281890320282e-141,"9","IDH1"
4.79824060781947e-139,0.269634575292834,0.216,0.631,1.02538401789102e-135,"9","CMIP"
8.958997321302e-133,0.394070601252536,0.19,0.595,1.91453772756224e-129,"9","QPCT"
2.93880348973063e-130,0.475955260659099,0.122,0.583,6.28022305755436e-127,"9","DAPK1"
4.80764861165208e-130,0.271983048409625,0.232,0.635,1.02739450831005e-126,"9","PHF21A"
1.45121887274958e-128,0.629276293755232,0.153,0.586,3.10125473106585e-125,"9","LILRA3"
2.93630398557527e-123,0.289808115137131,0.999,0.402,6.27488161717435e-120,"9","FAM46A"
3.04289454622081e-122,0.291289005025619,0.229,0.513,6.50266564527387e-119,"9","CAT"
5.69346207634801e-117,0.314682977266129,0.218,0.641,1.21669284571557e-113,"9","MIS18BP1"
4.97413524634314e-113,0.362705221044755,0.265,0.484,1.06297270214353e-109,"9","ACTN1"
5.3879081241141e-111,0.566652829617602,0.245,0.609,1.15139596612318e-107,"9","SLC16A3"
2.02967694064441e-105,0.373290257216218,0.204,0.625,4.33741962215711e-102,"9","HIST2H2AA4"
2.51663898186181e-100,0.287825096765695,0.239,0.63,5.37805750423869e-97,"9","B4GALT5"
2.75804182895094e-95,0.299665715691584,0.096,0.457,5.89393538846817e-92,"9","ARHGAP31"
3.86883032496236e-94,0.261825538955385,0.197,0.62,8.26769040444457e-91,"9","SLC25A37"
6.10272566064679e-94,0.267291640902766,0.998,0.567,1.30415247368022e-90,"9","FAM26F"
2.99826089769853e-92,0.675368370457956,0.19,0.604,6.40728353838175e-89,"9","SIGLEC10"
3.87336212377607e-92,0.399838782447151,0.077,0.572,8.27737485850947e-89,"9","CXCL16"
2.10239191909461e-91,0.363628520848627,0.098,0.585,4.49281153110517e-88,"9","RRAS"
1.68529730767755e-89,0.459133574266667,0.243,0.632,3.60148034650692e-86,"9","TMEM127"
1.0871223063941e-88,0.407528181636165,0.124,0.589,2.3231803687642e-85,"9","EMR1"
2.10005441707172e-88,0.365733924516373,0.084,0.573,4.48781628928226e-85,"9","ZNF185"
8.33648714898683e-85,0.489035587986939,0.279,0.75,1.78150730373849e-81,"9","EVI2A"
1.73564868721688e-84,0.310123238352068,0.114,0.593,3.70908124458246e-81,"9","RNF19B"
1.70826960595688e-82,0.343966273636999,0.111,0.592,3.65057214792986e-79,"9","SNN"
4.37611583012302e-82,0.525081170971349,0.237,0.615,9.3517595289729e-79,"9","DOCK5"
1.89259397996554e-81,0.411694216991318,0.174,0.613,4.04447333518637e-78,"9","ATG16L2"
1.48463780620386e-77,0.543968707711233,0.233,0.615,3.17267099185766e-74,"9","SPECC1"
1.528184351171e-61,0.301404831386423,0.158,0.616,3.26572995845244e-58,"9","UNC93B1"
2.62228539070836e-56,0.662845709240068,0.277,0.62,5.60382387994376e-53,"9","FES"
4.3833895625955e-54,0.262038718392681,0.217,0.574,9.36730349526657e-51,"9","TMEM2"
7.27258181200589e-37,0.476454538954251,0.282,0.657,1.55415073322566e-33,"9","TCIRG1"
4.47667839547142e-15,0.47834887008066,0.346,0.495,9.56666173112242e-12,"9","APOBR"
1.80754833552563e-11,0.384894314339973,0.101,0.429,3.86273079301827e-08,"9","TCF7L2"
2.48552151204215e-08,0.318687638833916,0.998,0.732,5.31155947123407e-05,"9","CTSL"
0.00193478414710148,0.403733834488245,0.988,0.592,1,"9","SERPING1"
0,1.16348124043386,1,0.678,0,"10","ITK"
0,1.15462922259396,1,0.664,0,"10","ITGA6"
0,1.15310526370736,1,0.859,0,"10","CAMK4"
0,1.07053586979794,0.999,0.395,0,"10","CD6"
0,1.02024999513374,1,0.523,0,"10","IKZF3"
0,1.01379045266049,1,0.852,0,"10","MAL"
0,1.01101393600175,1,0.653,0,"10","SH2D1A"
0,0.982973436736569,0.999,0.534,0,"10","CD5"
0,0.963141735930667,1,0.669,0,"10","TC2N"
0,0.94253080371177,1,0.655,0,"10","LINC00861"
0,0.940163173857453,1,0.678,0,"10","TRIB2"
0,0.938543337720191,1,0.418,0,"10","MYC"
0,0.931102731097842,1,0.618,0,"10","MAF"
0,0.922830773811888,1,0.49,0,"10","LAX1"
0,0.907480833692161,1,0.514,0,"10","TRGC1"
0,0.904627915990375,1,0.853,0,"10","CD8B"
0,0.902274497521398,1,0.381,0,"10","HIVEP2"
0,0.895910556450023,1,0.445,0,"10","INPP4B"
0,0.889453417713049,0.999,0.505,0,"10","TRGC2"
0,0.879209520354124,1,0.501,0,"10","CD28"
0,0.865745837216658,1,0.475,0,"10","C12orf75"
0,0.849262711881261,1,0.656,0,"10","OXNAD1"
0,0.825122632781564,1,0.623,0,"10","ITM2A"
0,0.795295840218883,1,0.657,0,"10","PDE3B"
0,0.776733280784552,0.999,0.496,0,"10","KLRG1"
0,0.774711558704049,1,0.492,0,"10","GIMAP5"
0,0.760180060860864,1,0.508,0,"10","TRAT1"
0,0.708149085832066,1,0.626,0,"10","EOMES"
0,0.701970262146725,1,0.736,0,"10","LDLRAP1"
0,0.662824299123125,1,0.677,0,"10","MCM3"
0,0.655299727483181,1,0.501,0,"10","OFD1"
0,0.653906826086042,1,0.513,0,"10","CBX5"
0,0.648271060155987,1,0.47,0,"10","FKBP11"
0,0.645958235820721,1,0.692,0,"10","FAIM3"
0,0.581378018339341,0.999,0.537,0,"10","NUGGC"
0,0.563525289940263,1,0.346,0,"10","MSI2"
0,0.558034191752372,0.999,0.68,0,"10","CCL4"
0,0.549264759066548,1,0.355,0,"10","HSPH1"
0,0.543894457859754,1,0.462,0,"10","LAG3"
0,0.540090269433716,1,0.303,0,"10","LIG1"
0,0.529289365947888,1,0.79,0,"10","S100B"
0,0.516693557078894,1,0.806,0,"10","CD226"
0,0.506511226852986,0.999,0.522,0,"10","C10orf118"
0,0.504314021414662,1,0.703,0,"10","PDK1"
0,0.503635489513823,1,0.559,0,"10","HERC6"
0,0.47701270525339,1,0.664,0,"10","SLC39A14"
0,0.467701279335293,1,0.484,0,"10","KIF22"
0,0.44746144393652,1,0.654,0,"10","IL24"
0,0.444631892359624,1,0.81,0,"10","CMKLR1"
0,0.428047326485359,1,0.468,0,"10","SMC2"
0,0.427219929738057,1,0.464,0,"10","NCK2"
0,0.422685853031935,1,0.539,0,"10","DUT"
0,0.417335276965452,1,0.675,0,"10","SPATS2"
0,0.417165053139037,1,0.673,0,"10","RRM1"
0,0.41063387703184,1,0.512,0,"10","NCAPD2"
0,0.409272496893752,1,0.476,0,"10","DIMT1"
0,0.404792544967084,1,0.668,0,"10","FEN1"
0,0.401610525084622,1,0.624,0,"10","TNFRSF25"
0,0.391082728520944,0.999,0.454,0,"10","ZNF683"
0,0.390889155054244,1,0.678,0,"10","MANEA"
0,0.390811739869781,1,0.483,0,"10","CASP3"
0,0.390266496561404,1,0.518,0,"10","TOPBP1"
0,0.385929328509991,1,0.32,0,"10","GYPC"
0,0.385719791113257,1,0.702,0,"10","CKAP5"
0,0.384869838961144,1,0.641,0,"10","LAIR2"
0,0.37458373035072,0.999,0.571,0,"10","CD2AP"
0,0.374390748707241,1,0.49,0,"10","SEPT11"
0,0.373725905564925,0.999,0.493,0,"10","ARHGEF12"
0,0.364547918147214,1,0.618,0,"10","TPM2"
0,0.364438429772114,1,0.519,0,"10","STIP1"
0,0.363927172915827,1,0.592,0,"10","DDX58"
0,0.361485109481145,1,0.661,0,"10","CLSPN"
0,0.361052440443104,1,0.514,0,"10","CHD7"
0,0.35131297674945,1,0.67,0,"10","TIMELESS"
0,0.351255117465401,1,0.512,0,"10","STRBP"
0,0.348763845482854,1,0.5,0,"10","LRBA"
0,0.345553855716581,1,0.511,0,"10","PPM1A"
0,0.344726567593412,1,0.461,0,"10","GRAP2"
0,0.344042421596996,1,0.671,0,"10","TRGV9"
0,0.337457373348824,1,0.484,0,"10","POGZ"
0,0.335639277624221,1,0.472,0,"10","PHF19"
0,0.326775874979694,1,0.502,0,"10","TCF3"
0,0.319353496411883,0.011,0.607,0,"10","GATA2"
0,0.314548286283095,1,0.798,0,"10","SLA2"
0,0.298831073805475,0.999,0.461,0,"10","SSX2IP"
0,0.294378483375113,0.999,0.341,0,"10","RBM38"
0,0.293894862865929,1,0.291,0,"10","NEDD1"
0,0.287528740031251,1,0.638,0,"10","FMNL3"
0,0.285795293364616,1,0.695,0,"10","SRPK1"
0,0.283311004589111,1,0.511,0,"10","N4BP2"
0,0.282788607685213,1,0.484,0,"10","UBE2O"
0,0.278779926434258,1,0.5,0,"10","CACYBP"
0,0.277960626451769,1,0.659,0,"10","TYMS"
0,0.277344083346595,1,0.301,0,"10","KDM5B"
0,0.27590423167634,1,0.663,0,"10","BRCA1"
0,0.26947807705442,1,0.663,0,"10","HELLS"
0,0.269109260522183,1,0.448,0,"10","FANCI"
0,0.268349997995395,1,0.484,0,"10","MYB"
0,0.267664787438237,1,0.693,0,"10","TRAK2"
0,0.264295000709792,1,0.671,0,"10","EZH2"
0,0.253862539687004,1,0.654,0,"10","CDT1"
0,0.251947399454394,1,0.462,0,"10","BCL2L1"
0,0.250957222018632,1,0.44,0,"10","ZNF654"
3.11668508832085e-307,1.22197374369121,0.999,0.41,6.66035603374166e-304,"10","CD3E"
3.62121516065029e-306,0.700068264259799,1,0.414,7.73853679830968e-303,"10","SP140"
1.13762439250067e-302,0.586131509365279,0.999,0.26,2.43110332677392e-299,"10","PPM1K"
5.6210401615252e-302,0.905633715888428,1,0.688,1.20121628251794e-298,"10","CDC25B"
6.41776670982878e-300,0.668134875221891,1,0.549,1.37147674589041e-296,"10","NUCB2"
2.86849126044481e-299,0.255284714637977,1,0.372,6.12996582357057e-296,"10","NASP"
2.1334681305177e-297,0.367460842461599,1,0.821,4.55922139491632e-294,"10","UBBP4"
8.13937593541751e-294,1.07700311119716,1,0.531,1.73938463739872e-290,"10","BCL2"
8.75628927973175e-291,1.19863867206309,1,0.714,1.87121901907868e-287,"10","PCED1B-AS1"
3.41585628058587e-288,0.474696446557193,1,0.385,7.29968487161199e-285,"10","USP1"
2.14990488153046e-282,0.557408428018411,1,0.395,4.5943467318306e-279,"10","KIF2A"
3.93166565286443e-282,1.21788712224237,1,0.543,8.40196950017128e-279,"10","CD2"
7.50521561528771e-280,0.637353806884332,1,0.652,1.60386457698698e-276,"10","LPIN2"
4.68999004635702e-279,0.365982688529046,1,0.509,1.0022508729065e-275,"10","RP11-220I1.1"
5.17449188912323e-276,0.371754710978344,1,0.716,1.10578891670564e-272,"10","TLK1"
1.73270273979917e-275,0.325353247998514,1,0.503,3.70278575495083e-272,"10","MSH6"
1.02160598039004e-273,0.674843046610837,1,0.71,2.18317198009351e-270,"10","NOSIP"
5.46221894378689e-266,0.41768956706975,1,0.564,1.16727618828726e-262,"10","RBBP7"
2.79173390656792e-265,0.354809029908182,0.999,0.549,5.96593535833564e-262,"10","RABGAP1L"
2.92349190805932e-259,0.73871147960369,1,0.41,6.24750220752276e-256,"10","MDN1"
3.47949614440473e-259,0.334207232580502,0.999,0.528,7.4356832605929e-256,"10","WT1-AS"
2.19672544372393e-256,0.251145876982288,0.124,0.434,4.69440227323804e-253,"10","DUSP2"
9.37181382142131e-249,0.686479534203483,1,0.416,2.00275661363773e-245,"10","BUB3"
1.45469350648332e-248,0.357052052113898,1,0.526,3.10868002335486e-245,"10","SUZ12"
1.59236822439514e-245,0.682770414695354,1,0.577,3.40289089553242e-242,"10","NOP56"
3.93297592035939e-245,0.424813741994894,1,0.409,8.40476954180801e-242,"10","BTAF1"
2.85538827775428e-243,0.319024091473319,0.999,0.547,6.1019647495609e-240,"10","E2F2"
2.92504093527438e-238,0.718413537047095,1,0.439,6.25081247868135e-235,"10","GCC2"
3.14636349527421e-234,0.837339831632297,1,0.864,6.72377878940098e-231,"10","RCAN3"
3.28218107744191e-234,0.620871295257697,1,0.576,7.01402096249336e-231,"10","MYLIP"
3.1210344206334e-231,0.447663190849022,1,0.707,6.66965055689358e-228,"10","MDFIC"
1.43619334986998e-221,0.323951513382501,0.082,0.601,3.06914518867215e-218,"10","ANKRD28"
1.54920390585272e-218,0.287845285900945,1,0.539,3.31064874680727e-215,"10","SMC3"
2.60727229703878e-216,0.349223190725678,1,0.427,5.57174089877187e-213,"10","GSPT1"
1.01536119786183e-215,0.9440795233058,1,0.57,2.16982687983073e-212,"10","PBXIP1"
4.50772295202248e-214,0.557367557903219,1,0.703,9.63300394847203e-211,"10","SRSF10"
3.06518122506874e-212,0.688527574315613,1,0.561,6.55029227797189e-209,"10","PDCD4"
1.65048013440162e-203,0.311517013319302,1,0.577,3.52707604721626e-200,"10","LRP10"
2.01434775733183e-201,0.551976026737871,1,0.622,4.30466115741812e-198,"10","DNMT1"
1.88046729525915e-200,0.686582016716943,1,0.854,4.0185586099688e-197,"10","TBC1D4"
4.1480047559714e-193,0.365649140101253,1,0.445,8.86428616351088e-190,"10","SUPT16H"
5.33762444331271e-193,0.321362454632654,1,0.681,1.14065034353593e-189,"10","UBB"
5.64392457912204e-190,0.320532627804232,1,0.679,1.20610668255838e-186,"10","SESN3"
2.14857013167112e-184,0.434049868644301,1,0.715,4.59149437138119e-181,"10","RASGRP2"
8.6351854844935e-182,0.414545162669063,1,0.444,1.84533913803626e-178,"10","G3BP1"
1.13442771735663e-181,0.525672690174173,0.999,0.572,2.42427203199112e-178,"10","NLRC5"
5.15879514331637e-180,0.43100106004479,0.999,0.461,1.10243452212671e-176,"10","CNTRL"
8.77328813370372e-177,0.32077118199181,1,0.564,1.87485167417249e-173,"10","TERF2IP"
1.36014518750467e-167,0.260110177772061,1,0.407,2.90663026569748e-164,"10","SSRP1"
1.79129726862725e-160,0.925505576178379,1,0.632,3.82800226305644e-157,"10","SPTAN1"
2.19929728315541e-155,0.580724088341815,1,0.589,4.69989829410311e-152,"10","SOD1"
4.73356724077845e-155,0.443920983933012,1,0.586,1.01156331935435e-151,"10","NUCKS1"
2.03692604193391e-153,0.478110776922548,1,0.591,4.35291095161277e-150,"10","TAF7"
1.18057131339897e-152,0.366292054110205,1,0.577,2.5228808967336e-149,"10","YWHAQ"
6.25262523243543e-149,0.297208931683002,1,0.712,1.33618601217145e-145,"10","RAP1B"
3.1034261752767e-131,0.290495294922834,0.228,0.821,6.63202173656631e-128,"10","RSL1D1"
1.95092093778238e-130,0.375406953956888,1,0.613,4.16911804404094e-127,"10","CCT3"
2.80182436687501e-129,0.614804302564361,1,0.506,5.9874986720119e-126,"10","BAZ1B"
1.51218728555807e-125,0.683052442022007,1,0.629,3.2315442292376e-122,"10","CXCR4"
2.47489479232292e-125,0.538052089325982,1,0.758,5.28885017119408e-122,"10","ZC3HAV1"
1.31955314319856e-115,0.288389763864031,1,0.594,2.81988506701532e-112,"10","DHX9"
1.45978727801732e-113,0.32632685046528,1,0.736,3.11956541312302e-110,"10","ZNFX1"
5.17776747169997e-113,0.66355431022542,1,0.734,1.10648890870228e-109,"10","GAS5"
