"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.7198130167792e-130,1.31467243309187,0.291,0.063,3.67524041685714e-127,"13","H1F0"
7.02541194443017e-130,1.01996303072122,0.91,0.578,1.50133053252473e-126,"13","SAMHD1"
3.13491624240823e-129,1.06690166027217,0.792,0.345,6.69931601002638e-126,"13","FGL2"
1.30475175243159e-127,1.25036627157012,0.399,0.113,2.78825449494631e-124,"13","FCGR1A"
1.58203018810068e-127,1.19993785173717,0.506,0.169,3.38079851197115e-124,"13","NAIP"
1.68592508453045e-127,1.19406323967912,0.634,0.257,3.60282190564158e-124,"13","PPT1"
3.58448467333615e-125,1.20943788174975,0.503,0.169,7.66004374691936e-122,"13","PLXDC2"
1.70287491879429e-124,1.20390427114837,0.613,0.243,3.63904370146339e-121,"13","FBXL5"
3.90902004728253e-122,1.17119368889436,0.541,0.193,8.35357584104278e-119,"13","HCK"
3.91435765493795e-122,1.16442585905121,0.534,0.189,8.36498230860241e-119,"13","HLA-DRB5"
4.44495005713692e-122,1.14985899622763,0.776,0.393,9.4988582721016e-119,"13","PLAC8"
2.10297566210692e-117,1.20523818946011,0.464,0.156,4.49405898992248e-114,"13","PRKCD"
1.14000869087768e-116,1.23277912132085,0.452,0.147,2.43619857240561e-113,"13","PTAFR"
3.53713527871954e-114,1.12406647499409,0.584,0.225,7.55885809062367e-111,"13","RAB31"
1.37167474237208e-113,1.22998567061685,0.451,0.151,2.93126892444913e-110,"13","LMNB1"
2.80479464625401e-113,1.16963954600629,0.723,0.361,5.99384615904483e-110,"13","GAPDH"
5.10058173771506e-113,1.13921163045876,0.27,0.061,1.08999431734971e-109,"13","C3AR1"
5.40608284883464e-113,1.21487253524025,0.428,0.136,1.15527990479596e-109,"13","MEFV"
6.48520624506291e-113,1.22064971444854,0.266,0.06,1.38588857456994e-109,"13","ASGR2"
6.35420906477746e-111,1.08663470594971,0.356,0.098,1.35789447714294e-107,"13","RSAD2"
3.48025474113059e-110,1.13328554498086,0.455,0.151,7.43730438179607e-107,"13","CSF1R"
5.67519559976466e-110,1.15306594972584,0.501,0.182,1.21278929966971e-106,"13","OAS1"
6.23825603708894e-110,1.15765450080416,0.314,0.082,1.33311531512591e-106,"13","IDH1"
4.20040279567801e-109,1.14186194088654,0.487,0.171,8.97626077436392e-106,"13","CLEC12A"
6.7262328236754e-109,1.14393222153101,0.335,0.091,1.43739595441943e-105,"13","F5"
1.96460813539758e-107,1.03423211241698,0.841,0.489,4.19836758534462e-104,"13","SELL"
2.75889385785559e-107,1.16162292964885,0.379,0.115,5.89575617423739e-104,"13","PYGL"
1.44769976658971e-106,1.0744787057293,0.579,0.225,3.0937344012022e-103,"13","DUSP6"
1.02439776963804e-104,1.175269698261,0.471,0.169,2.1891380337165e-101,"13","BLVRA"
1.83411714331997e-104,1.10003311956584,0.613,0.262,3.91950833527477e-101,"13","MEGF9"
7.0057903897453e-103,1.15191573853899,0.474,0.169,1.49713740628857e-99,"13","LRRK2"
1.17371419155935e-102,1.14601746339115,0.54,0.217,2.50822722736233e-99,"13","CTSZ"
3.5230356763846e-101,1.12853821303961,0.351,0.105,7.52872724043388e-98,"13","GLB1"
3.84564404450361e-101,1.07746007224123,0.56,0.229,8.21814132310422e-98,"13","TPP1"
5.86593444726332e-101,0.952915959906194,0.873,0.569,1.25355019138017e-97,"13","ENO1"
5.80567281187459e-100,0.953498098330194,0.561,0.219,1.2406722798976e-96,"13","LILRB2"
6.20160343564629e-100,1.1203803294382,0.389,0.125,1.32528265419761e-96,"13","SIRPA"
1.53620897089156e-99,1.07143820485482,0.483,0.177,3.28287857079527e-96,"13","MARCH1"
2.45742865927224e-99,1.12232498213082,0.466,0.167,5.25152504486478e-96,"13","DMXL2"
2.48860504890378e-99,1.04360606693279,0.726,0.374,5.31814898950738e-96,"13","NCOA4"
4.56621293797533e-99,1.09073751981068,0.533,0.213,9.75799704845328e-96,"13","ATP6V1B2"
5.99126197589656e-99,1.05295328214686,0.637,0.288,1.2803326842491e-95,"13","RASSF2"
2.11041820906959e-98,1.08099014246652,0.499,0.193,4.50996371278172e-95,"13","CTSA"
2.2349686425398e-97,1.00310226974244,0.274,0.069,4.77612798910754e-94,"13","CMPK2"
4.22382940548588e-96,1.01354881629966,0.619,0.277,9.02632343952334e-93,"13","TALDO1"
4.41893508505908e-96,0.959092968341606,0.665,0.3,9.44326427677125e-93,"13","ITGAM"
7.41189995403357e-96,1.05706742550225,0.452,0.164,1.58392302017697e-92,"13","FCGR2A"
7.91853365814292e-96,0.948305571208442,0.668,0.303,1.69219064274514e-92,"13","GPX1"
2.25705744141135e-95,1.11258679870775,0.318,0.092,4.82333175229606e-92,"13","AQP9"
6.83641999783948e-95,1.07891976183866,0.426,0.151,1.4609429535383e-91,"13","PLSCR1"
1.81005779075e-94,1.05011708310875,0.599,0.268,3.86809349883276e-91,"13","CECR1"
1.83522754224122e-94,1.14492060826759,0.436,0.157,3.92188125776949e-91,"13","SGK1"
3.18393410107416e-94,0.790557705079334,0.883,0.459,6.80406717399547e-91,"13","TYROBP"
2.4220736422988e-93,1.11599112891203,0.47,0.184,5.17597137359255e-90,"13","CORO1C"
2.77035835805595e-93,1.03401558045461,0.468,0.175,5.92025581116556e-90,"13","IFI44"
2.0556010975225e-92,1.0904905169779,0.418,0.148,4.39281954540558e-89,"13","ALOX5"
3.17376240510469e-92,1.05502739389397,0.387,0.13,6.78233025970872e-89,"13","TLR2"
1.18084010955888e-90,1.14400830662676,0.287,0.08,2.52345531412733e-87,"13","RNASE6"
2.27973087666067e-89,1.1220179235352,0.494,0.2,4.87178488342385e-86,"13","PLXNC1"
9.62397065470957e-89,1.11444069052628,0.298,0.087,2.05664252891144e-85,"13","LILRB4"
3.10734565030532e-88,1.07763795040252,0.47,0.185,6.64039765470246e-85,"13","CTNNA1"
3.60967369894744e-88,1.09716429416121,0.444,0.168,7.71387269465067e-85,"13","S100A11"
4.89270809263084e-88,0.612682085144296,0.989,0.856,1.04557171939521e-84,"13","LCP1"
1.62437514397107e-87,0.785453842707007,0.632,0.266,3.47128968266619e-84,"13","CST3"
5.62835177894368e-87,0.888067990807307,0.811,0.469,1.20277877516026e-83,"13","ANXA1"
7.06007126948718e-87,1.08889436982999,0.296,0.085,1.50873723028941e-83,"13","C19orf59"
1.70140101751476e-86,0.943222339066224,0.478,0.181,3.63589397442905e-83,"13","MAFB"
2.16748652668678e-86,1.04048670443044,0.428,0.159,4.63191870752965e-83,"13","TNFSF13B"
2.29330331292329e-86,1.02733568162953,0.375,0.128,4.90078917971708e-83,"13","TIMP2"
3.63768795779001e-86,1.03472346810142,0.497,0.204,7.77373916579724e-83,"13","FKBP15"
2.62671258985872e-85,0.981754941016284,0.609,0.289,5.61328480452809e-82,"13","ANXA5"
6.50215783136042e-85,1.04649313594691,0.347,0.114,1.38951112856172e-81,"13","SPI1"
1.25687774529374e-84,0.997089549407354,0.289,0.084,2.68594774169273e-81,"13","NFE2"
1.8471476295235e-84,1.02808303599766,0.274,0.077,3.94735448429172e-81,"13","WDFY3"
2.79998941985246e-83,1.07148107054249,0.495,0.21,5.9835773902247e-80,"13","BACH1"
4.16622096144246e-83,1.00356315207518,0.304,0.093,8.90321419460253e-80,"13","MPP1"
8.28978782925626e-83,0.973830702551938,0.499,0.202,1.77152765911206e-79,"13","CFP"
9.66656054738154e-83,1.15710798335349,0.351,0.116,2.06574398897544e-79,"13","CYP1B1"
3.18374437001803e-82,0.944694005436315,0.498,0.209,6.80366171872852e-79,"13","CKAP4"
1.16453372837701e-80,0.76155595129084,0.897,0.635,2.48860857754168e-77,"13","IQGAP1"
1.64225177518703e-80,0.989116825122228,0.374,0.132,3.50949204357469e-77,"13","BLVRB"
3.17118580992577e-80,1.06852090852296,0.37,0.131,6.77682407581136e-77,"13","SORT1"
4.54451155575665e-80,0.93799542525294,0.63,0.304,9.71162119465195e-77,"13","CTSD"
1.39769173863128e-79,0.713601225643633,0.792,0.439,2.98686724545504e-76,"13","XAF1"
3.83922119140352e-79,0.902558693310776,0.68,0.357,8.20441568602932e-76,"13","H2AFY"
8.3718719406681e-79,0.962938562686715,0.489,0.203,1.78906903372077e-75,"13","RNF130"
2.61229884706356e-78,0.932864275789568,0.494,0.211,5.58248263617483e-75,"13","CTSH"
3.9645399777302e-78,0.925716842851261,0.656,0.327,8.47222193240944e-75,"13","S100A10"
6.0362897073755e-78,0.829098011562357,0.493,0.199,1.28995511046614e-74,"13","KLF4"
1.20102217652723e-77,0.962980877000854,0.61,0.291,2.56658439123868e-74,"13","GLUL"
3.46509346881329e-77,0.872050418441442,0.56,0.248,7.40490474285401e-74,"13","AMICA1"
4.02643468709007e-77,1.01401344656292,0.401,0.151,8.60449092631149e-74,"13","IGSF6"
1.10587732919388e-76,0.936531900898085,0.555,0.256,2.36325985248733e-73,"13","RAB10"
1.5316484521692e-76,0.937926051444164,0.294,0.091,3.27313274228558e-73,"13","FCGR1B"
3.15151968966441e-76,0.900187953368868,0.54,0.24,6.73479757681284e-73,"13","PARP9"
2.45858472174364e-75,0.990703516223713,0.524,0.234,5.25399555036615e-72,"13","TNFSF10"
9.1836118396251e-74,0.906284407250898,0.48,0.2,1.96253785012788e-70,"13","GAS7"
1.35378100507615e-73,0.932594527635227,0.383,0.142,2.89303000784772e-70,"13","CPPED1"
2.31109867531464e-73,0.973335095748285,0.283,0.089,4.93881786914738e-70,"13","HIP1"
3.57804291581876e-72,0.824404688868143,0.663,0.334,7.64627771110469e-69,"13","TSPO"
5.0764523380328e-72,0.896949656854342,0.328,0.113,1.08483786463761e-68,"13","FES"
9.42276782709958e-72,0.890645190323131,0.456,0.188,2.01364548465118e-68,"13","TNFAIP2"
1.45210530969622e-71,0.976096806190645,0.301,0.099,3.10314904682082e-68,"13","MYOF"
2.24505550650751e-71,0.928939923338895,0.533,0.248,4.79768361740655e-68,"13","ASAH1"
5.39227277288562e-69,0.965515271695381,0.408,0.165,1.15232869156566e-65,"13","DPYD"
6.30587650362591e-68,0.917467812545647,0.489,0.22,1.34756580882486e-64,"13","STAT2"
9.68934342180274e-68,0.881430709244663,0.462,0.2,2.07061268923924e-64,"13","CCDC88A"
1.70403468773076e-67,0.976601827467889,0.416,0.172,3.64152212768062e-64,"13","IFNGR1"
2.61464392782396e-67,0.877550096142803,0.383,0.148,5.5874940737598e-64,"13","CSF3R"
4.54433909239071e-67,0.941315022238984,0.517,0.247,9.71125264043896e-64,"13","PTTG1IP"
1.04754819462251e-66,0.7346791060369,0.533,0.239,2.23861049190831e-63,"13","FCER1G"
8.48575050487416e-66,0.860247337081949,0.393,0.157,1.81340488289161e-62,"13","RASSF4"
2.63495324556909e-64,0.896091089939029,0.314,0.113,5.63089508578114e-61,"13","APP"
7.00779265557082e-64,0.83986919100041,0.472,0.209,1.49756529049548e-60,"13","EPSTI1"
8.11384587394551e-64,0.769768653316243,0.61,0.308,1.73392886326216e-60,"13","PIK3AP1"
1.15798836851648e-63,0.87967735490047,0.487,0.224,2.47462114351973e-60,"13","MYD88"
6.84159737533618e-62,0.871867686910899,0.386,0.158,1.46204935910934e-58,"13","CAT"
3.97145792974234e-61,0.817800609062492,0.378,0.152,8.48700559585938e-58,"13","SLC7A7"
8.89132093283706e-61,0.898544479337666,0.397,0.168,1.90007528334728e-57,"13","SCPEP1"
1.80028073517442e-60,0.80537707555108,0.625,0.34,3.84719993106774e-57,"13","PARP14"
2.27010367106334e-60,0.846643240646567,0.289,0.102,4.85121154506236e-57,"13","HK3"
1.49534193644462e-59,0.751529173323027,0.642,0.359,3.19554571818215e-56,"13","SYK"
3.93279906416045e-59,0.822767980951163,0.453,0.199,8.40439160011089e-56,"13","CD300E"
4.40015570515656e-59,0.806159619262863,0.491,0.232,9.40313274191956e-56,"13","SPTLC2"
5.12588501773791e-59,0.695131474563599,0.636,0.329,1.09540162829059e-55,"13","C10orf54"
5.44418227923152e-59,0.667544557268307,0.796,0.465,1.16342175307178e-55,"13","S100A4"
1.54354801526354e-58,0.898740234796726,0.364,0.149,3.29856210861818e-55,"13","SCO2"
1.58212283558893e-58,0.857897736424449,0.294,0.108,3.38099649965354e-55,"13","RBM47"
3.68090932210001e-58,0.746447074423843,0.617,0.334,7.86610322132773e-55,"13","SAMD9L"
5.86224080773686e-58,0.817722249387536,0.475,0.221,1.25276086061337e-54,"13","SDCBP"
1.0559808047713e-57,0.718379182410128,0.73,0.452,2.25663097979627e-54,"13","ALDOA"
1.11556781886191e-57,0.802753641805206,0.449,0.205,2.38396842890789e-54,"13","LAMP2"
2.11907328682875e-57,0.874176414319192,0.269,0.094,4.52845961395303e-54,"13","SLC8A1"
3.77963848828675e-57,0.740484535793007,0.626,0.336,8.07708744946879e-54,"13","SERPINB1"
4.03708113735387e-57,0.819145581808042,0.389,0.165,8.62724239052523e-54,"13","LGALS9"
4.54721073998435e-57,0.798216777627173,0.586,0.306,9.71738935134656e-54,"13","NOTCH2"
1.32294446473963e-56,0.774924511045147,0.364,0.148,2.82713232114858e-53,"13","DENND5A"
1.47394288323201e-56,0.43588519941252,0.628,0.292,3.14981594146681e-53,"13","AIF1"
2.92515284077257e-56,0.900745972672104,0.386,0.168,6.25105162073099e-53,"13","PAK1"
2.97820255101166e-56,0.705539642421243,0.645,0.347,6.36441885151193e-53,"13","FGR"
1.44758144887179e-55,0.79168407422754,0.572,0.308,3.09348155623901e-52,"13","CLTC"
2.03835674530085e-54,0.679058147185145,0.803,0.505,4.35596836470792e-51,"13","S100A6"
9.94024237097533e-54,0.840952347176522,0.503,0.252,2.12422979467743e-50,"13","METTL9"
1.55356372311533e-53,0.793742640184323,0.555,0.3,3.31996567629747e-50,"13","PICALM"
1.98281863597633e-53,0.348415572171849,1,0.992,4.23728342508142e-50,"13","MT-RNR1"
3.89899912130251e-53,0.686683443014718,0.522,0.261,8.33216112222346e-50,"13","DTX3L"
4.12034229624711e-53,0.763419180419007,0.304,0.117,8.80517148708008e-50,"13","PLXNB2"
5.90416073125919e-53,0.876363986868849,0.339,0.14,1.26171914827009e-49,"13","LMO2"
7.47527762544446e-53,0.588841692678501,0.895,0.68,1.59746682855748e-49,"13","OAZ1"
2.09773427900251e-52,0.882711211968287,0.335,0.139,4.48285815422836e-49,"13","LGALS3"
2.80240473404954e-52,0.640970469772694,0.714,0.435,5.98873891666386e-49,"13","CAPN2"
3.9957793333895e-52,0.677558261067336,0.699,0.426,8.53898043545336e-49,"13","IFI16"
6.7500718568082e-52,0.679501448758113,0.572,0.296,1.44249035579991e-48,"13","TRIM22"
8.94204034578207e-52,0.792451681464829,0.273,0.098,1.91091402189363e-48,"13","IFIT2"
1.11430812243752e-51,0.789556384707966,0.44,0.21,2.38127645764898e-48,"13","SNX2"
1.40196997822253e-51,0.491731066557044,0.735,0.394,2.99600984346155e-48,"13","COTL1"
3.12600787484858e-51,0.841420797911631,0.345,0.145,6.68027882855141e-48,"13","IRAK3"
5.38467589525655e-51,0.762690121490726,0.457,0.22,1.15070523881632e-47,"13","MAPK14"
9.4777268880091e-51,0.78717719163298,0.266,0.097,2.02539023596754e-47,"13","LILRA5"
1.32724588592319e-50,0.873734959552063,0.283,0.109,2.83632445821785e-47,"13","CSTA"
2.16658345317115e-50,0.858556485728298,0.449,0.221,4.62998883942674e-47,"13","LAP3"
3.47125007541068e-50,0.363645033847142,0.714,0.401,7.41806141115262e-47,"13","HLA-DRB1"
4.11815350538958e-50,0.7176796873799,0.565,0.308,8.80049404101753e-47,"13","TPM4"
4.58266491455563e-50,0.814978760887913,0.34,0.143,9.79315492240539e-47,"13","GNAQ"
6.23089491426543e-50,0.819007542791448,0.345,0.149,1.33154224317852e-46,"13","GM2A"
7.5077043218256e-50,0.785304809939902,0.312,0.125,1.60439641357413e-46,"13","DSE"
8.71665476984011e-50,0.636702338372336,0.7,0.415,1.86274912431483e-46,"13","MYO1F"
9.61911687363446e-50,0.793093849180668,0.443,0.215,2.05560527589568e-46,"13","THEMIS2"
1.0268715898821e-49,0.868741554249016,0.354,0.157,2.19442458757804e-46,"13","YWHAG"
1.15584981794274e-49,0.807562400490536,0.452,0.222,2.47005106094362e-46,"13","TET2"
1.86682822066515e-49,0.706891539531738,0.615,0.349,3.98941190756143e-46,"13","CD63"
9.56405871174696e-49,0.75422930308642,0.557,0.307,2.04383934670032e-45,"13","COPA"
2.12645828642505e-48,0.691489397285592,0.695,0.431,4.54424135809033e-45,"13","STAT1"
2.72481211355944e-48,0.797350050130229,0.283,0.11,5.82292348667653e-45,"13","NFAM1"
7.61557127847595e-48,0.651298807842301,0.518,0.263,1.62744758221031e-44,"13","GLIPR2"
1.07914234779343e-47,0.703266334621322,0.424,0.198,2.30612719723457e-44,"13","DDX60L"
1.60704577605211e-46,0.686800036899098,0.395,0.183,3.43425682342336e-43,"13","LAT2"
1.68444335403874e-46,0.694252171179484,0.653,0.4,3.59965544758078e-43,"13","PGK1"
3.45383395611619e-46,0.772349819173266,0.255,0.096,7.38084316422031e-43,"13","SLC16A3"
8.72029611979293e-46,0.789931342444624,0.317,0.135,1.86352728079975e-42,"13","GCA"
1.02665343154379e-45,0.79505383378036,0.287,0.115,2.19395838320908e-42,"13","SPECC1"
2.10506208443729e-45,0.707762298930139,0.511,0.273,4.4985176744425e-42,"13","FERMT3"
2.14239833193081e-45,0.723948604981072,0.344,0.151,4.57830523533614e-42,"13","RXRA"
3.62734828929883e-45,0.722469373617692,0.381,0.174,7.7516432942316e-42,"13","SULF2"
3.09580100391277e-44,0.747140134137271,0.43,0.217,6.6157267453616e-41,"13","SKAP2"
3.32012321654989e-44,0.660161904112105,0.456,0.227,7.09510331376711e-41,"13","ISG15"
3.82596687659147e-44,0.649597053509269,0.43,0.209,8.17609121527598e-41,"13","PTPRJ"
5.55578731674956e-44,0.776983180250728,0.305,0.13,1.18727174958938e-40,"13","GAA"
5.62638546967377e-44,0.580768765102332,0.269,0.103,1.20235857486928e-40,"13","WDFY4"
1.17058967387068e-43,0.717359747618448,0.312,0.133,2.50155013306165e-40,"13","IFIH1"
1.96100830568052e-43,0.83384518265747,0.32,0.142,4.19067474923928e-40,"13","SCARB2"
6.42824201060116e-43,0.689440766385227,0.366,0.167,1.37371531766547e-39,"13","SLC11A1"
7.00401831170572e-43,0.792218881398104,0.351,0.163,1.49675871321151e-39,"13","NUMB"
2.35511631460595e-42,0.608830655240799,0.764,0.51,5.03288356431292e-39,"13","GRB2"
2.38424963707782e-42,0.584973925999042,0.452,0.228,5.0951414744353e-39,"13","IL6R"
2.7802190582801e-42,0.643389842318517,0.567,0.322,5.94132812754457e-39,"13","ZFAND5"
4.94905160246259e-42,0.716918761140437,0.424,0.213,1.05761232744625e-38,"13","LILRB1"
1.68416967659987e-41,0.630569782807303,0.304,0.128,3.59907059889393e-38,"13","B4GALT5"
3.63907411953854e-40,0.638584573437336,0.478,0.253,7.77670139345386e-37,"13","FAM129A"
3.9053171178163e-40,0.690749057282616,0.282,0.119,8.34566268077343e-37,"13","CD86"
7.81131123691231e-40,0.491440396499117,0.857,0.647,1.66927721132816e-36,"13","CAP1"
9.82484050749438e-40,0.538427521983385,0.644,0.385,2.09956841645155e-36,"13","CALR"
1.86945607725943e-39,0.755855168479456,0.417,0.211,3.9950276371034e-36,"13","GBP1"
2.78629217206568e-39,0.668167412183061,0.348,0.164,5.95430637170435e-36,"13","GSTO1"
7.79882373251774e-39,0.683267412763363,0.337,0.156,1.66660863163904e-35,"13","AIM1"
8.55165277037092e-39,0.625655053673317,0.432,0.221,1.82748819702827e-35,"13","DNAJC13"
1.70141517827855e-38,0.676723334247762,0.282,0.122,3.63592423598127e-35,"13","NCF4"
2.35839628310185e-38,0.684486004178695,0.387,0.194,5.03989285698866e-35,"13","NAGK"
2.94867487940589e-38,0.459202893310639,0.892,0.679,6.30131821729039e-35,"13","LAPTM5"
1.27782709253242e-37,0.627555911404134,0.498,0.275,2.73071649674179e-34,"13","CDC42EP3"
1.40794443639974e-37,0.692216037388437,0.345,0.164,3.00877726058625e-34,"13","PYCARD"
2.83032864793674e-37,0.54686950076245,0.467,0.243,6.04841232064081e-34,"13","SLC2A3"
6.15014527657481e-37,0.723847659222695,0.382,0.195,1.31428604560404e-33,"13","COPB2"
7.56412425602981e-37,0.641717826442773,0.324,0.15,1.61645335351357e-33,"13","APAF1"
1.28118265104525e-36,0.611057467230264,0.551,0.324,2.7378873252837e-33,"13","RTN4"
1.3275490944912e-36,0.620870982948052,0.302,0.136,2.83697241492768e-33,"13","PILRA"
1.42052063967715e-36,0.667626974252974,0.424,0.226,3.03565260699007e-33,"13","YWHAE"
1.58060868157773e-36,0.649166516938792,0.329,0.155,3.37776075253161e-33,"13","TRIM25"
1.85072091533453e-36,0.641118467555758,0.313,0.145,3.9549905960699e-33,"13","MSRB1"
1.99617169581475e-36,0.526007613985763,0.596,0.35,4.26581891395613e-33,"13","LYST"
2.88516703433107e-36,0.616801359948617,0.437,0.232,6.1656019523655e-33,"13","LTA4H"
3.01896711749365e-36,0.487931742539454,0.807,0.598,6.45153273008392e-33,"13","ADAR"
5.39119332492794e-36,0.547964844551705,0.397,0.198,1.1520980135371e-32,"13","C1orf162"
8.76152968455007e-36,0.448520344321203,0.614,0.357,1.87233889358835e-32,"13","LYN"
9.98490806987809e-36,0.650314945052495,0.297,0.134,2.13377485453295e-32,"13","ANO6"
2.02062392875798e-35,0.612818112715868,0.462,0.253,4.3180733357558e-32,"13","WSB1"
2.47435141379774e-35,0.561591772011001,0.468,0.254,5.28768897128578e-32,"13","WARS"
3.1989924150423e-35,0.558201442737511,0.321,0.148,6.83624679094539e-32,"13","ACTN1"
3.82115865235849e-35,0.434852966901142,0.833,0.583,8.16581604009009e-32,"13","SRGN"
8.85778038070267e-35,0.629347444112124,0.341,0.165,1.89290766735616e-31,"13","SOCS3"
1.07751162811134e-34,0.356722470912717,0.978,0.854,2.30264234927394e-31,"13","AHNAK"
2.05224006374876e-34,0.67667552654348,0.394,0.207,4.38563701623111e-31,"13","CD55"
2.72451072476783e-34,0.493379128237167,0.816,0.578,5.82227941882885e-31,"13","RHOA"
2.86612428213652e-34,0.473265744860082,0.846,0.68,6.12490759092574e-31,"13","TLN1"
6.1389837054756e-34,0.662231075919828,0.291,0.135,1.31190081786014e-30,"13","SH2B3"
9.10755863311292e-34,0.635748694337491,0.385,0.198,1.94628527989623e-30,"13","ARHGAP26"
1.88525995019196e-33,0.62120717250686,0.306,0.145,4.02880051356023e-30,"13","TIMP1"
2.69118970011248e-33,0.626942713239716,0.408,0.22,5.75107238914037e-30,"13","RTN3"
4.67197140627219e-33,0.623295595708976,0.436,0.24,9.98400289520368e-30,"13","PTPRE"
6.82180758575137e-33,0.530246340493967,0.483,0.273,1.45782028107507e-29,"13","RP1-17K7.2"
7.31800209512337e-33,0.630095108045841,0.274,0.125,1.56385704772786e-29,"13","MXD1"
1.28728691169924e-32,0.575582829686341,0.314,0.151,2.75093213030128e-29,"13","LIPA"
1.52884639859689e-32,0.644662103062696,0.258,0.113,3.26714475380155e-29,"13","DOCK5"
2.33548669949672e-32,0.612374096038668,0.267,0.12,4.99093507682449e-29,"13","KDM1B"
7.15253495004405e-32,0.546641462299475,0.395,0.205,1.52849671882441e-28,"13","CEBPD"
1.63964622851811e-31,0.616116793805213,0.356,0.184,3.50392399034321e-28,"13","KIAA0930"
3.66648164639255e-31,0.575685157526823,0.557,0.337,7.83527127834088e-28,"13","JUN"
5.53142124094677e-31,0.517147005260414,0.327,0.159,1.18206471919033e-27,"13","TMEM2"
5.54755540919203e-31,0.605958102733221,0.331,0.165,1.18551259094434e-27,"13","JAK2"
5.8169408843587e-31,0.46960087431867,0.42,0.222,1.24308026698745e-27,"13","AOAH"
6.21698859448536e-31,0.644140645576563,0.329,0.169,1.32857046264152e-27,"13","TRIB1"
1.09702444562799e-30,0.581494507233423,0.31,0.152,2.34434124030701e-27,"13","RBPJ"
1.35427451355373e-30,0.567822574305902,0.532,0.33,2.89408463546432e-27,"13","ADAM10"
1.35984598601521e-30,0.472919923138696,0.35,0.175,2.9059908721145e-27,"13","CFD"
1.7566194578808e-30,0.630049478572959,0.294,0.142,3.75389578149126e-27,"13","TBXAS1"
3.89641234925233e-30,0.576419739098664,0.389,0.212,8.32663319035224e-27,"13","RNH1"
5.91150863846146e-30,0.595384647244147,0.439,0.249,1.26328939603921e-26,"13","CASP1"
7.85667730658587e-30,0.542205061790517,0.371,0.198,1.6789719404174e-26,"13","NADK"
9.16819086760064e-30,0.501501609953715,0.499,0.295,1.95924238840626e-26,"13","RAB7A"
2.09505420184175e-29,0.638265878736664,0.305,0.153,4.47713082933581e-26,"13","MAPKAPK3"
4.4214426632869e-29,0.572300150295262,0.41,0.23,9.4486229714441e-26,"13","HK1"
8.39864436155771e-29,0.521470288107926,0.563,0.354,1.79479030006488e-25,"13","GDI2"
1.00084354978717e-28,0.469386210185795,0.287,0.136,2.13880266589519e-25,"13","DDX60"
1.28168416128358e-28,0.602335990317886,0.447,0.263,2.73895905266301e-25,"13","QKI"
3.66243120451296e-28,0.509491184882966,0.474,0.278,7.82661548404421e-25,"13","MAP3K1"
1.36879021652082e-27,0.593061694455893,0.364,0.199,2.92510469270499e-24,"13","OGFRL1"
2.19586331080759e-27,0.611211206399215,0.351,0.193,4.69255989519581e-24,"13","TM9SF2"
2.20831701976944e-27,0.51146091441575,0.48,0.288,4.7191734712473e-24,"13","P4HB"
2.24403670353137e-27,0.368898863317635,0.885,0.712,4.79550643544653e-24,"13","MSN"
3.43709166755797e-27,0.489871869462821,0.503,0.306,7.34506489357139e-24,"13","RAC1"
3.97957596647412e-27,0.506365963851469,0.611,0.402,8.50435384035519e-24,"13","DOCK2"
1.53000700885212e-26,0.485602186900856,0.444,0.259,3.26962497791698e-23,"13","MTPN"
1.69924202387475e-26,0.469056009481036,0.317,0.164,3.63128020502034e-23,"13","IRF7"
2.55360054467729e-26,0.469720173191629,0.421,0.238,5.45704436397537e-23,"13","PLEKHO1"
3.24840840130975e-26,0.495466119835123,0.332,0.176,6.94184875359893e-23,"13","MFSD1"
6.47010773345543e-26,0.508554585546956,0.355,0.191,1.38266202263943e-22,"13","FCGRT"
4.77787648527165e-25,0.461992738906225,0.625,0.422,1.02103220490255e-21,"13","MOB1A"
7.07836978147167e-25,0.417754666614951,0.543,0.344,1.5126476223005e-21,"13","PTPN6"
1.3899664298484e-24,0.453611059130993,0.391,0.222,2.97035826058603e-21,"13","FLOT1"
2.21100504819658e-24,0.419941227621998,0.425,0.247,4.72491778799608e-21,"13","PDIA6"
3.60148526445047e-24,0.495408229369842,0.274,0.14,7.69637401013065e-21,"13","EDEM3"
4.60700698568746e-24,0.47824531933214,0.34,0.187,9.84517392841409e-21,"13","VMP1"
7.78009223572286e-24,0.432674674455643,0.719,0.506,1.66260571077398e-20,"13","ARPC1B"
8.96648976190963e-24,0.487567939142284,0.332,0.181,1.91613886212009e-20,"13","LY6E"
2.639726313164e-23,0.576925598333167,0.364,0.211,5.64109513123147e-20,"13","ATG3"
8.96660373892155e-23,0.447922019099638,0.583,0.393,1.91616321900753e-19,"13","LDHA"
1.22020601617984e-22,0.367625316620126,0.507,0.316,2.60758025657632e-19,"13","GIMAP4"
1.22060001748566e-22,0.449246293811505,0.548,0.361,2.60842223736686e-19,"13","HADHA"
1.5673419777385e-22,0.479414221091317,0.317,0.174,3.34940980642718e-19,"13","FNDC3B"
2.79030897078223e-22,0.325280959594574,0.289,0.151,5.96289027056163e-19,"13","SWAP70"
2.80943837961937e-22,0.508680564260948,0.333,0.19,6.00376981724659e-19,"13","CUL1"
3.08332939014755e-22,0.450994411005263,0.306,0.167,6.58907490674532e-19,"13","ASAP1"
